# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 10:16:48,Class A,266274000,58.177527,11.065123,Under way using engine,,4.9,205.1,206.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 14:39:39,Class A,266274000,58.11084,10.94493,Under way using engine,,3.1,340.3,334.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:39:48,Class A,266274000,58.110963,10.944857,Under way using engine,0.0,3.3,344.1,332.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:39:59,Class A,266274000,58.111107,10.944753,Under way using engine,,3.1,334.5,334.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:40:19,Class A,266274000,58.111377,10.944662,Under way using engine,,2.8,343.2,335.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:40:24,Class A,266274000,58.111452,10.944645,Under way using engine,,3.5,359.2,326.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:40:24,Class A,266274000,58.111452,10.944645,Under way using engine,,3.2,359.1,327.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:40:33,Class A,266274000,58.111553,10.944565,Under way using engine,0.0,2.8,347.9,328.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:40:35,Class A,266274000,58.11159,10.944573,Under way using engine,,3.3,355.8,325.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:40:39,Class A,266274000,58.111638,10.944537,Under way using engine,,2.9,334.1,330.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:40:42,Class A,266274000,58.11167,10.944492,Under way using engine,,2.8,335.6,332.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:40:46,Class A,266274000,58.111725,10.944472,Under way using engine,,2.9,345.2,327.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:40:48,Class A,266274000,58.111758,10.94446,Under way using engine,,3.3,345.7,327.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:40:52,Class A,266274000,58.111802,10.944418,Under way using engine,,2.9,336.4,328.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:41:11,Class A,266274000,58.11205,10.944307,Under way using engine,,3.3,350.0,320.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:41:23,Class A,266274000,58.112203,10.944175,Under way using engine,,3.2,334.9,322.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:41:25,Class A,266274000,58.11224,10.944162,Under way using engine,,3.0,343.3,326.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:41:48,Class A,266274000,58.112525,10.94392,Under way using engine,,3.1,332.3,327.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:41:59,Class A,266274000,58.112665,10.943828,Under way using engine,,3.0,346.5,323.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:42:09,Class A,266274000,58.112797,10.943765,Under way using engine,,3.1,352.4,324.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:42:18,Class A,266274000,58.112908,10.943685,Under way using engine,,3.2,358.9,323.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:42:39,Class A,266274000,58.113172,10.943528,Under way using engine,,2.9,338.2,327.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:42:48,Class A,266274000,58.113285,10.943463,Under way using engine,,2.8,348.1,327.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:43:18,Class A,266274000,58.113663,10.94317,Under way using engine,,2.8,334.4,326.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:43:59,Class A,266274000,58.11416,10.942817,Under way using engine,,2.8,335.8,323.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:44:08,Class A,266274000,58.114267,10.942728,Under way using engine,,2.9,339.3,320.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:44:59,Class A,266274000,58.114885,10.942233,Under way using engine,,3.1,345.6,319.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:45:08,Class A,266274000,58.114995,10.942168,Under way using engine,0.0,3.2,348.7,322.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:45:13,Class A,266274000,58.115047,10.94211,Under way using engine,,2.6,327.3,328.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:45:13,Class A,266274000,58.115047,10.94211,Under way using engine,,2.7,324.9,328.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:45:16,Class A,266274000,58.11508,10.942073,Under way using engine,0.0,2.7,337.8,322.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:45:18,Class A,266274000,58.115117,10.942098,Under way using engine,,3.4,358.1,319.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:45:22,Class A,266274000,58.115162,10.942042,Under way using engine,,2.6,326.8,324.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:45:32,Class A,266274000,58.115295,10.941963,Under way using engine,,2.8,336.7,318.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:45:38,Class A,266274000,58.115348,10.941903,Under way using engine,,2.7,343.5,318.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:46:28,Class A,266274000,58.115945,10.941397,Under way using engine,0.0,2.8,329.0,319.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:47:19,Class A,266274000,58.116547,10.940862,Under way using engine,,3.0,330.1,319.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:47:49,Class A,266274000,58.116903,10.940552,Under way using engine,0.0,2.8,341.1,322.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:47:59,Class A,266274000,58.117028,10.940463,Under way using engine,,2.9,342.3,319.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:48:08,Class A,266274000,58.11714,10.940373,Under way using engine,,2.7,334.2,320.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:48:19,Class A,266274000,58.117272,10.940272,Under way using engine,,2.9,337.3,317.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:48:38,Class A,266274000,58.117503,10.940075,Under way using engine,,3.0,339.6,323.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:48:49,Class A,266274000,58.117648,10.94001,Under way using engine,0.0,2.9,355.2,323.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:49:29,Class A,266274000,58.118128,10.939682,Under way using engine,,2.6,333.8,322.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:50:08,Class A,266274000,58.118607,10.939318,Under way using engine,,2.8,336.0,320.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:50:19,Class A,266274000,58.118742,10.93924,Under way using engine,0.0,3.0,346.9,321.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:50:49,Class A,266274000,58.119103,10.93898,Under way using engine,0.0,2.8,334.1,323.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:51:08,Class A,266274000,58.119347,10.938843,Under way using engine,,3.1,343.5,320.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:51:19,Class A,266274000,58.119473,10.938725,Under way using engine,,3.2,337.0,317.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:51:29,Class A,266274000,58.119585,10.93861,Under way using engine,,2.8,331.5,317.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:51:38,Class A,266274000,58.119683,10.93849,Under way using engine,,2.9,330.9,319.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:51:49,Class A,266274000,58.119828,10.938397,Under way using engine,,3.2,338.7,322.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:52:38,Class A,266274000,58.120407,10.937943,Under way using engine,0.0,2.6,341.3,325.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:52:49,Class A,266274000,58.120535,10.937848,Under way using engine,,2.5,327.3,326.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:53:18,Class A,266274000,58.120877,10.937588,Under way using engine,,2.7,340.8,324.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:53:49,Class A,266274000,58.121235,10.937303,Under way using engine,,2.7,346.5,322.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:54:29,Class A,266274000,58.121722,10.937008,Under way using engine,,2.9,335.7,319.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:55:49,Class A,266274000,58.122698,10.936428,Under way using engine,,3.0,342.3,325.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:56:21,Class A,266274000,58.123075,10.93623,Under way using engine,,3.0,359.2,319.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:56:29,Class A,266274000,58.123158,10.936142,Under way using engine,0.0,2.8,344.7,321.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:56:34,Class A,266274000,58.123222,10.936095,Under way using engine,0.0,2.7,331.8,321.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:56:38,Class A,266274000,58.12327,10.936058,Under way using engine,0.0,2.9,340.3,321.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:57:38,Class A,266274000,58.123957,10.935503,Under way using engine,,2.8,332.9,317.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:57:59,Class A,266274000,58.124198,10.935283,Under way using engine,,2.9,344.7,316.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:58:18,Class A,266274000,58.124402,10.935062,Under way using engine,0.0,2.7,331.1,316.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:58:28,Class A,266274000,58.124517,10.934958,Under way using engine,0.0,2.9,330.1,317.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:58:38,Class A,266274000,58.12462,10.934827,Under way using engine,,2.8,323.8,317.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:58:59,Class A,266274000,58.124867,10.934652,Under way using engine,0.0,2.9,357.7,322.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:59:06,Class A,266274000,58.124938,10.934563,Under way using engine,,2.7,337.3,324.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:59:12,Class A,266274000,58.125017,10.934543,Under way using engine,0.0,2.5,337.2,326.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:59:16,Class A,266274000,58.125063,10.934518,Under way using engine,,2.8,341.8,323.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:59:24,Class A,266274000,58.125153,10.934467,Under way using engine,,2.6,334.1,321.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:59:41,Class A,266274000,58.125362,10.934347,Under way using engine,,3.2,352.5,317.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:59:46,Class A,266274000,58.1254,10.934267,Under way using engine,,2.5,331.6,318.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 14:59:54,Class A,266274000,58.125505,10.934207,Under way using engine,,2.7,339.8,318.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:00:09,Class A,266274000,58.125675,10.934053,Under way using engine,0.0,2.7,331.2,318.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:00:18,Class A,266274000,58.125782,10.933952,Under way using engine,,2.9,333.5,316.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:00:38,Class A,266274000,58.126008,10.933735,Under way using engine,,3.0,339.3,317.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:01:09,Class A,266274000,58.12636,10.933398,Under way using engine,0.0,2.7,333.5,319.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:01:18,Class A,266274000,58.126463,10.933308,Under way using engine,,2.8,335.7,319.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:01:28,Class A,266274000,58.126583,10.933222,Under way using engine,,2.7,334.4,321.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:01:49,Class A,266274000,58.126828,10.933073,Under way using engine,,2.8,338.9,321.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:02:18,Class A,266274000,58.127163,10.93277,Under way using engine,0.0,2.8,327.8,321.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:02:28,Class A,266274000,58.127278,10.932693,Under way using engine,,2.9,340.8,316.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:02:49,Class A,266274000,58.127522,10.932482,Under way using engine,0.0,2.8,326.2,319.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:03:18,Class A,266274000,58.127857,10.93223,Under way using engine,,2.6,324.6,320.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:03:38,Class A,266274000,58.12809,10.932047,Under way using engine,0.0,2.6,343.9,321.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:04:18,Class A,266274000,58.128573,10.931702,Under way using engine,0.0,2.8,337.0,320.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:04:28,Class A,266274000,58.128683,10.931618,Under way using engine,,2.7,334.4,314.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:04:29,Class A,266274000,58.128702,10.931608,Under way using engine,,3.0,340.3,313.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:04:38,Class A,266274000,58.1288,10.931532,Under way using engine,0.0,2.7,337.2,315.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:04:43,Class A,266274000,58.128862,10.931482,Under way using engine,,3.0,344.2,313.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:04:44,Class A,266274000,58.12888,10.93148,Under way using engine,,2.9,342.4,315.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:04:49,Class A,266274000,58.12892,10.931402,Under way using engine,,2.5,332.1,318.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:05:18,Class A,266274000,58.12927,10.931162,Under way using engine,,2.8,337.8,318.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:05:38,Class A,266274000,58.129507,10.930992,Under way using engine,,2.8,337.6,316.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:06:08,Class A,266274000,58.129857,10.930682,Under way using engine,,2.9,339.5,317.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:06:38,Class A,266274000,58.130208,10.930385,Under way using engine,,2.9,337.3,313.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:06:48,Class A,266274000,58.130312,10.930268,Under way using engine,0.0,2.8,333.3,314.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:07:19,Class A,266274000,58.13068,10.929947,Under way using engine,,2.6,335.0,317.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:07:48,Class A,266274000,58.131015,10.929697,Under way using engine,,2.7,327.3,314.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:08:29,Class A,266274000,58.131487,10.929293,Under way using engine,,2.8,343.5,316.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:09:19,Class A,266274000,58.132068,10.928902,Under way using engine,,2.7,340.4,317.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:09:29,Class A,266274000,58.13218,10.928813,Under way using engine,,2.3,334.2,319.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:09:49,Class A,266274000,58.13241,10.928575,Under way using engine,,2.8,328.5,308.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:09:53,Class A,266274000,58.132457,10.928527,Under way using engine,,2.7,323.8,311.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:09:55,Class A,266274000,58.132472,10.92849,Under way using engine,0.0,2.8,320.4,309.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:09:59,Class A,266274000,58.13252,10.928445,Under way using engine,,2.9,333.4,309.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:10:02,Class A,266274000,58.132557,10.928402,Under way using engine,0.0,2.9,323.5,311.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:10:05,Class A,266274000,58.132578,10.928355,Under way using engine,,2.6,324.5,312.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:10:09,Class A,266274000,58.132628,10.92831,Under way using engine,,2.5,323.8,312.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:10:19,Class A,266274000,58.13274,10.928183,Under way using engine,,2.8,323.5,312.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:10:29,Class A,266274000,58.132845,10.92806,Under way using engine,0.0,2.7,324.2,312.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:10:48,Class A,266274000,58.133058,10.927852,Under way using engine,,2.9,331.0,314.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:10:59,Class A,266274000,58.133197,10.927743,Under way using engine,,2.2,328.6,318.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:11:09,Class A,266274000,58.133313,10.927672,Under way using engine,0.0,2.5,349.5,312.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:11:19,Class A,266274000,58.133428,10.927583,Under way using engine,,2.9,339.4,308.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:11:29,Class A,266274000,58.133535,10.927475,Under way using engine,,2.6,335.0,308.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:11:48,Class A,266274000,58.133738,10.927225,Under way using engine,,2.7,321.4,310.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:11:59,Class A,266274000,58.133858,10.927083,Under way using engine,,2.9,331.5,308.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:12:09,Class A,266274000,58.133972,10.926963,Under way using engine,0.0,2.6,334.2,309.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:12:19,Class A,266274000,58.134082,10.926848,Under way using engine,0.0,2.8,328.6,309.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 15:12:29,Class A,266274000,58.134183,10.926733,Under way using engine,,2.6,329.0,310.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
